Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
2.98657E-4,49.273927306,0.569540827,0.104605855,0.333333333,0
3.0057E-4,49.513757077,0.571105768,0.103806574,0.333333333,0
3.01637E-4,49.754653397,0.57197321,0.103007293,0.333333333,0
3.0269E-4,50.026750496,0.572826536,0.102108103,0.333333333,0
3.04138E-4,50.269574895,0.573993746,0.101308822,0.333333333,0
3.05734E-4,50.513491641,0.575272777,0.100509541,0.333333333,0
3.07776E-4,50.758753983,0.57689861,0.099710261,0.333333333,0
3.08481E-4,51.005322559,0.577457253,0.09891098,0.333333333,0
3.11394E-4,51.253599745,0.579748622,0.098111699,0.333333333,0
3.13071E-4,51.503566876,0.581056945,0.097312419,0.333333333,0
3.14404E-4,51.754643353,0.582090469,0.096513138,0.333333333,0
3.15452E-4,52.006714669,0.582900343,0.095713858,0.333333333,0
3.18568E-4,52.259932816,0.585287615,0.094914577,0.333333333,0
3.19951E-4,52.515268728,0.586338898,0.094115296,0.333333333,0
3.22051E-4,52.772160724,0.58792488,0.093316016,0.333333333,0
3.25262E-4,53.031087679,0.59032656,0.092516735,0.333333333,0
3.27431E-4,53.259665246,0.591932775,0.091817364,0.333333333,0
3.28323E-4,53.521945803,0.592589626,0.091018084,0.333333333,0
3.30174E-4,53.752494067,0.593946134,0.090318713,0.333333333,0
3.32262E-4,54.017272309,0.595465909,0.089519433,0.333333333,0
3.35549E-4,54.250961137,0.59783473,0.088820062,0.333333333,0
3.38114E-4,54.520335001,0.599664433,0.088020781,0.333333333,0
3.39217E-4,54.757536966,0.600445561,0.087321411,0.333333333,0
3.41365E-4,55.029431092,0.601959096,0.08652213,0.333333333,0
3.42707E-4,55.269087832,0.602899106,0.08582276,0.333333333,0
3.44762E-4,55.509760823,0.604329324,0.085123389,0.333333333,0
3.46312E-4,55.751887437,0.605401401,0.084424018,0.333333333,0
3.4864E-4,56.030177034,0.607000781,0.083624738,0.333333333,0
3.50249E-4,56.274578976,0.608098965,0.082925367,0.333333333,0
3.52007E-4,56.520640848,0.609291182,0.082225997,0.333333333,0
3.54076E-4,56.76809379,0.610685433,0.081526626,0.333333333,0
3.55725E-4,57.016505866,0.611789547,0.080827255,0.333333333,0
3.5817E-4,57.266060787,0.613415239,0.080127885,0.333333333,0
3.60239E-4,57.517843615,0.614780249,0.079428514,0.333333333,0
3.62212E-4,57.770624008,0.616072911,0.078729144,0.333333333,0
3.65892E-4,58.025643863,0.618461107,0.078029773,0.333333333,0
3.70522E-4,58.283594359,0.621423871,0.077330403,0.333333333,0
3.71996E-4,58.506366555,0.622357582,0.076730942,0.333333333,0
3.73278E-4,58.767234737,0.623165326,0.076031572,0.333333333,0
3.76096E-4,59.029429513,0.624929817,0.075332201,0.333333333,0
3.78088E-4,59.255709407,0.626167524,0.074732741,0.333333333,0
3.81196E-4,59.521177586,0.628081569,0.07403337,0.333333333,0
3.84037E-4,59.750956824,0.629814821,0.073433909,0.333333333,0
3.89131E-4,60.02175873,0.632881627,0.072734539,0.333333333,0
3.91932E-4,60.256008168,0.634546675,0.072135078,0.333333333,0
3.94446E-4,60.5313793,0.6360279,0.071435708,0.333333333,0
3.98171E-4,60.769602782,0.638201216,0.070836247,0.333333333,0
4.00233E-4,61.009354799,0.639392639,0.070236787,0.333333333,0
4.02675E-4,61.250026439,0.640794174,0.069637326,0.333333333,0
4.05285E-4,61.533113176,0.642279982,0.068937956,0.333333333,0
4.08933E-4,61.777519841,0.644335996,0.068338495,0.333333333,0
4.1219E-4,62.023437046,0.646151782,0.067739035,0.333333333,0
4.12874E-4,62.27104025,0.646531195,0.067139574,0.333333333,0
4.14088E-4,62.519187155,0.647201918,0.066540114,0.333333333,0
4.15349E-4,62.768125174,0.64789556,0.065940653,0.333333333,0
4.16022E-4,63.017566159,0.648264909,0.065341193,0.333333333,0
4.16897E-4,63.267537703,0.64874403,0.064741732,0.333333333,0
4.1814E-4,63.518190089,0.649422011,0.064142272,0.333333333,0
4.18914E-4,63.769387563,0.649842929,0.063542811,0.333333333,0
4.20077E-4,64.02121413,0.650473322,0.062943351,0.333333333,0
4.21138E-4,64.273546063,0.651046595,0.06234389,0.333333333,0
4.22752E-4,64.526875273,0.651915485,0.06174443,0.333333333,0
4.2396E-4,64.780854503,0.652562471,0.06114497,0.333333333,0
4.25066E-4,65.035731832,0.653153034,0.060545509,0.333333333,0
4.25661E-4,65.29100712,0.653469764,0.059946049,0.333333333,0
4.261E-4,65.503939063,0.653702928,0.059446498,0.444444444,0
4.26554E-4,65.759762806,0.653944087,0.058847038,0.444444444,0
4.27353E-4,66.015964764,0.654367719,0.058247577,0.444444444,0
4.27894E-4,66.272496419,0.654653553,0.057648117,0.444444444,0
4.28677E-4,66.529503156,0.655066989,0.057048656,0.444444444,0
4.29729E-4,66.78713021,0.655620533,0.056449196,0.444444444,0
4.30215E-4,67.00212549,0.655875478,0.055949645,0.444444444,0
4.30744E-4,67.260473318,0.656153017,0.055350185,0.444444444,0
4.32636E-4,67.519692168,0.657141207,0.054750724,0.444444444,0
4.33801E-4,67.77968573,0.657746465,0.054151264,0.444444444,0
4.34585E-4,68.040188037,0.658152834,0.053551803,0.444444444,0
4.34987E-4,68.257607223,0.658361065,0.053052253,0.444444444,0
4.37026E-4,68.51935148,0.659411904,0.052452792,0.444444444,0
4.38438E-4,68.78198874,0.660136436,0.051853332,0.444444444,0
4.38895E-4,69.001369414,0.660370172,0.051353782,0.444444444,0
4.39532E-4,69.264916341,0.660695193,0.050754321,0.444444444,0
4.40782E-4,69.52906477,0.661331604,0.050154861,0.444444444,0
4.42468E-4,69.794132905,0.662185934,0.0495554,0.444444444,0
4.43318E-4,70.015578996,0.662615041,0.04905585,0.444444444,0
4.45444E-4,70.282314272,0.66368372,0.048456389,0.444444444,0
4.4646E-4,70.505336445,0.664192051,0.047956839,0.444444444,0
4.48123E-4,70.773830028,0.665020807,0.047357378,0.444444444,0
4.49528E-4,71.043197722,0.665717962,0.046757918,0.444444444,0
4.49988E-4,71.268120864,0.665945631,0.046258367,0.444444444,0
4.53193E-4,71.539524279,0.66752263,0.045658907,0.444444444,0
4.54891E-4,71.766638622,0.668352118,0.045159357,0.444444444,0
4.56377E-4,72.040017637,0.669074649,0.044559896,0.444444444,0
4.57666E-4,72.268625901,0.669698851,0.044060346,0.444444444,0
4.60073E-4,72.544227816,0.67085792,0.043460885,0.444444444,0
4.61049E-4,72.77459683,0.671325684,0.042961335,0.444444444,0
4.62724E-4,73.005405166,0.672125434,0.042461784,0.444444444,0
4.65782E-4,73.284258433,0.673575453,0.041862324,0.444444444,0
4.6795E-4,73.517862859,0.674595659,0.041362774,0.444444444,0
4.68856E-4,73.752159935,0.675020158,0.040863223,0.444444444,0
4.6996E-4,74.033864604,0.67553557,0.040263763,0.444444444,0
4.71264E-4,74.26916613,0.676142824,0.039764212,0.444444444,0
4.71689E-4,74.504917761,0.676340112,0.039264662,0.444444444,0
4.73528E-4,74.788612275,0.677191521,0.038665201,0.444444444,0
4.74182E-4,75.025513032,0.677492911,0.038165651,0.444444444,0
4.7552E-4,75.263046984,0.678108226,0.037666101,0.444444444,0
4.76084E-4,75.500965281,0.67836684,0.03716655,0.555555556,0
4.79649E-4,75.787840677,0.679992582,0.03656709,0.555555556,0
4.81695E-4,76.028356337,0.680918031,0.036067539,0.555555556,0
4.82941E-4,76.269610585,0.681479038,0.035567989,0.555555556,0
4.86224E-4,76.511986316,0.682947994,0.035068438,0.555555556,0
4.87874E-4,76.75571563,0.683681171,0.034568888,0.555555556,0
4.89328E-4,77.000130612,0.684324184,0.034069338,0.555555556,0
4.95012E-4,77.295446721,0.686813591,0.033469877,0.555555556,0
4.95991E-4,77.543249285,0.687238359,0.032970327,0.555555556,0
4.98045E-4,77.791763337,0.688126052,0.032470776,0.555555556,0
5.01246E-4,78.041876647,0.689499282,0.031971226,0.555555556,0
5.03782E-4,78.293290386,0.690578858,0.031471675,0.555555556,0
5.05659E-4,78.545908661,0.691372728,0.030972125,0.555555556,0
5.10562E-4,78.799781989,0.693428109,0.030472575,0.555555556,0
5.12236E-4,79.00434303,0.694123472,0.030072934,0.555555556,0
5.13845E-4,79.260933647,0.694788859,0.029573384,0.555555556,0
5.15523E-4,79.518113543,0.695479891,0.029073834,0.555555556,0
5.19623E-4,79.776877825,0.697155089,0.028574283,0.555555556,0
5.22339E-4,80.037407747,0.698254435,0.028074733,0.555555556,0.5
5.26029E-4,80.299680503,0.699735611,0.027575182,0.555555556,0.5
5.27837E-4,80.510460089,0.700456007,0.027175542,0.555555556,0.5
5.29459E-4,80.774849626,0.701099307,0.026675992,0.555555556,0.5
5.31121E-4,81.039979544,0.701755854,0.026176441,0.555555556,0.5
5.33132E-4,81.252923111,0.702546198,0.025776801,0.555555556,0.5
5.35846E-4,81.520005345,0.703606126,0.02527725,0.555555556,0.5
5.42833E-4,81.790182345,0.706300537,0.0247777,0.555555556,0.5
5.46356E-4,82.008342935,0.70764098,0.02437806,0.555555556,0.5
5.49844E-4,82.282531669,0.708955548,0.023878509,0.555555556,0.5
5.55174E-4,82.503514881,0.710942345,0.023478869,0.555555556,0.5
5.58382E-4,82.782304145,0.712124926,0.022979319,0.555555556,0.5
5.59894E-4,83.00595604,0.712678947,0.022579678,0.555555556,0.5
5.6265E-4,83.286595267,0.713683146,0.022080128,0.555555556,0.5
5.67977E-4,83.513244173,0.715604871,0.021680488,0.555555556,0.5
5.80243E-4,83.800550608,0.719933282,0.021180937,0.555555556,0.5
5.83604E-4,84.033270781,0.721096174,0.020781297,0.555555556,0.5
5.85835E-4,84.267235281,0.721862856,0.020381657,0.555555556,0.5
5.87963E-4,84.502120993,0.722590284,0.019982016,0.555555556,0.5
5.92446E-4,84.797722315,0.724110413,0.019482466,0.555555556,0.5
5.94546E-4,85.035247068,0.724816795,0.019082825,0.555555556,0.5
6.03091E-4,85.27483609,0.727653901,0.018683185,0.555555556,0.5
6.0535E-4,85.516737767,0.728394171,0.018283545,0.555555556,0.5
6.07456E-4,85.759583595,0.729080571,0.017883904,0.555555556,0.5
6.09894E-4,86.003337917,0.729871045,0.017484264,0.555555556,0.5
6.16947E-4,86.310296731,0.732131898,0.016984714,0.555555556,0.5
6.20507E-4,86.557582849,0.733258933,0.016585073,0.555555556,0.5
6.25676E-4,86.807181702,0.73487821,0.016185433,0.555555556,0.5
6.32254E-4,87.059458693,0.736910758,0.015785793,0.555555556,0.5
6.382E-4,87.313306402,0.738721597,0.015386152,0.555555556,0.5
6.45275E-4,87.506598641,0.740844081,0.015086422,0.555555556,0.5
6.53992E-4,87.766491756,0.74341188,0.014686782,0.555555556,0.5
6.56506E-4,88.028581862,0.744143022,0.014287142,0.555555556,0.5
6.62174E-4,88.292372621,0.74577646,0.013887501,0.555555556,0.5
6.716E-4,88.559216126,0.748446745,0.013487861,0.555555556,0.5
6.72475E-4,88.76093825,0.748691803,0.013188131,0.555555556,0.5
6.73737E-4,89.03016401,0.749044408,0.01278849,0.555555556,0.5
6.76198E-4,89.300265883,0.749729314,0.01238885,0.555555556,0.5
6.79211E-4,89.503797133,0.750562681,0.01208912,0.555555556,0.5
6.83066E-4,89.776186441,0.751620585,0.011689479,0.555555556,0.5
6.85255E-4,90.049962276,0.752217537,0.011289839,0.666666667,0.5
6.87146E-4,90.25598051,0.752730726,0.010990109,0.666666667,0.5
6.92272E-4,90.532275827,0.754111456,0.010590469,0.666666667,0.5
6.94114E-4,90.809698258,0.754603976,0.010190828,0.666666667,0.5
6.97182E-4,91.018537415,0.755419622,0.009891098,0.666666667,0.5
7.0801E-4,91.300120067,0.758255847,0.009491458,0.666666667,0.5
7.18693E-4,91.515108562,0.760990391,0.009191727,0.666666667,0.5
7.27185E-4,91.804881028,0.763120424,0.008792087,0.666666667,0.5
7.38549E-4,92.025265752,0.765912089,0.008492357,0.666666667,0.5
7.44774E-4,92.322685909,0.767413453,0.008092717,0.666666667,0.5
7.54731E-4,92.547821155,0.76977559,0.007792986,0.666666667,0.5
7.67938E-4,92.777515108,0.772835627,0.007493256,0.666666667,0.5
7.79724E-4,93.010014696,0.775498328,0.007193526,0.666666667,0.5
7.88876E-4,93.324813167,0.77752335,0.006793886,0.666666667,0.5
8.00866E-4,93.563388124,0.780121812,0.006494155,0.666666667,0.5
8.23986E-4,93.808040469,0.784964622,0.006194425,0.666666667,0.5
8.31381E-4,94.056961911,0.786468977,0.005894695,0.666666667,0.5
8.54413E-4,94.309930707,0.791022185,0.005594965,0.666666667,0.5
8.65789E-4,94.568758049,0.793200094,0.005295234,0.666666667,0.5
8.83991E-4,94.832798408,0.796592218,0.004995504,0.777777778,0.5
8.86982E-4,95.009991513,0.797138895,0.004795684,0.777777778,0.5
9.01628E-4,95.279077707,0.799774491,0.004495954,0.777777778,0.5
9.17802E-4,95.552726318,0.802606323,0.004196223,0.777777778,0.5
9.22643E-4,95.829116972,0.803438442,0.003896493,0.777777778,0.5
9.35387E-4,96.015434692,0.805595843,0.003696673,0.777777778,1
9.44234E-4,96.297619255,0.807066032,0.003396943,0.777777778,1
9.56415E-4,96.582511416,0.809054022,0.003097213,0.777777778,1
9.79982E-4,96.778304056,0.812786213,0.002897392,0.777777778,1
1.00235E-3,97.076215363,0.816196739,0.002597662,0.777777778,1
1.04547E-3,97.282660299,0.822430791,0.002397842,0.777777778,1
1.05157E-3,97.597499768,0.823279582,0.002098112,0.888888889,1
1.06395E-3,97.809108487,0.824975138,0.001898292,1,1
1.0714E-3,98.023367733,0.825979947,0.001698471,1,1
1.10319E-3,98.350098395,0.830143938,0.001398741,1,1
1.14759E-3,98.578278037,0.835635309,0.001198921,1,1
1.1869E-3,98.812901625,0.840208987,0.000999101,1,1
1.21276E-3,99.055384153,0.843081624,0.000799281,1,1
1.33848E-3,99.318243913,0.855693104,0.00059946,1,1
1.35638E-3,99.587745741,0.85732636,0.00039964,1,1
1.37416E-3,99.862558597,0.858911784,0.00019982,1,1
1.37441E-3,100,0.858934187,0.00009991,1,1
